Gear,Year,ICESrect,lon,lat,Datatype,Countriesincluded,Hourstrawling
Beam,1987,"""39E9""",-0.5,55.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",345
Beam,1987,"""39F0""",0.5,55.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",543
Beam,1987,"""39F1""",1.5,55.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",4533
Beam,1987,"""39F2""",2.5,55.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",4102
Beam,1987,"""39F3""",3.5,55.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",906
Beam,1987,"""39F4""",4.5,55.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",419
Beam,1987,"""39F5""",5.5,55.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",319
Beam,1987,"""39F6""",6.5,55.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",94
Beam,1987,"""39F7""",7.5,55.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",230
Beam,1987,"""39F8""",8.5,55.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",18160
Beam,1987,"""38E9""",-0.5,54.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",809
Beam,1987,"""38F0""",0.5,54.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",4789
Beam,1987,"""38F1""",1.5,54.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",3309
Beam,1987,"""38F2""",2.5,54.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",1988
Beam,1987,"""38F3""",3.5,54.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",324
Beam,1987,"""38F4""",4.5,54.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",203
Beam,1987,"""38F7""",7.5,54.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",164
Beam,1987,"""38F8""",8.5,54.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",1376
Beam,1987,"""37E9""",-0.5,54.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",333
Beam,1987,"""37F0""",0.5,54.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",4324
Beam,1987,"""37F1""",1.5,54.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",5017
Beam,1987,"""37F2""",2.5,54.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",8239
Beam,1987,"""37F3""",3.5,54.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",793
Beam,1987,"""37F4""",4.5,54.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",23
Beam,1987,"""37F7""",7.5,54.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",71
Beam,1987,"""37F8""",8.5,54.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",631
Beam,1987,"""36F0""",0.5,53.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",67
Beam,1987,"""36F1""",1.5,53.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",1069
Beam,1987,"""36F2""",2.5,53.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",1310
Beam,1987,"""36F3""",3.5,53.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",20
Beam,1987,"""36F6""",6.5,53.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",364
Beam,1987,"""36F7""",7.5,53.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",4504
Beam,1987,"""36F8""",8.5,53.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",569
Beam,1987,"""35F0""",0.5,53.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",8697
Beam,1987,"""35F1""",1.5,53.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",170
Beam,1987,"""35F2""",2.5,53.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",740
Beam,1987,"""35F3""",3.5,53.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",74
Beam,1987,"""34F0""",0.5,52.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",16448
Beam,1987,"""34F1""",1.5,52.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",138
Beam,1987,"""34F2""",2.5,52.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",110
Beam,1987,"""33F1""",1.5,52.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",1449
Beam,1987,"""33F2""",2.5,52.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",569
Beam,1987,"""32F0""",0.5,51.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",265
Beam,1987,"""32F1""",1.5,51.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",2758
Beam,1987,"""32F2""",2.5,51.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",154
Beam,1987,"""32F3""",3.5,51.75,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",12
Beam,1987,"""31F0""",0.5,51.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",1174
Beam,1987,"""31F1""",1.5,51.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",4392
Beam,1987,"""31F2""",2.5,51.25,Compiled,"DEU, DNK, ENG, NOR, SCO, WLS",134
Beam,1987,"""50F4""",4.5,60.75,Estimated,"BEL, FRA, NLD",891
Beam,1987,"""49E6""",-3.5,60.25,Estimated,"BEL, FRA, NLD",31
Beam,1987,"""46F5""",5.5,58.75,Estimated,"BEL, FRA, NLD",26
Beam,1987,"""46F6""",6.5,58.75,Estimated,"BEL, FRA, NLD",9
Beam,1987,"""45F2""",2.5,58.25,Estimated,"BEL, FRA, NLD",77
Beam,1987,"""45F3""",3.5,58.25,Estimated,"BEL, FRA, NLD",29
Beam,1987,"""45F4""",4.5,58.25,Estimated,"BEL, FRA, NLD",84
Beam,1987,"""45F5""",5.5,58.25,Estimated,"BEL, FRA, NLD",66
Beam,1987,"""44F2""",2.5,57.75,Estimated,"BEL, FRA, NLD",49
Beam,1987,"""44F3""",3.5,57.75,Estimated,"BEL, FRA, NLD",76
Beam,1987,"""44F4""",4.5,57.75,Estimated,"BEL, FRA, NLD",120
Beam,1987,"""44F5""",5.5,57.75,Estimated,"BEL, FRA, NLD",81
Beam,1987,"""44F6""",6.5,57.75,Estimated,"BEL, FRA, NLD",32
Beam,1987,"""43F1""",1.5,57.25,Estimated,"BEL, FRA, NLD",8
Beam,1987,"""43F2""",2.5,57.25,Estimated,"BEL, FRA, NLD",33
Beam,1987,"""43F3""",3.5,57.25,Estimated,"BEL, FRA, NLD",228
Beam,1987,"""43F4""",4.5,57.25,Estimated,"BEL, FRA, NLD",141
Beam,1987,"""43F5""",5.5,57.25,Estimated,"BEL, FRA, NLD",167
Beam,1987,"""43F6""",6.5,57.25,Estimated,"BEL, FRA, NLD",279
Beam,1987,"""43F7""",7.5,57.25,Estimated,"BEL, FRA, NLD",1991
Beam,1987,"""42E7""",-2.5,56.75,Estimated,"BEL, FRA, NLD",40
Beam,1987,"""42F1""",1.5,56.75,Estimated,"BEL, FRA, NLD",27
Beam,1987,"""42F2""",2.5,56.75,Estimated,"BEL, FRA, NLD",51
Beam,1987,"""42F3""",3.5,56.75,Estimated,"BEL, FRA, NLD",55
Beam,1987,"""42F4""",4.5,56.75,Estimated,"BEL, FRA, NLD",174
Beam,1987,"""42F5""",5.5,56.75,Estimated,"BEL, FRA, NLD",441
Beam,1987,"""42F6""",6.5,56.75,Estimated,"BEL, FRA, NLD",3075
Beam,1987,"""42F7""",7.5,56.75,Estimated,"BEL, FRA, NLD",1050
Beam,1987,"""42F8""",8.5,56.75,Estimated,"BEL, FRA, NLD",27
Beam,1987,"""41F1""",1.5,56.25,Estimated,"BEL, FRA, NLD",6
Beam,1987,"""41F2""",2.5,56.25,Estimated,"BEL, FRA, NLD",53
Beam,1987,"""41F3""",3.5,56.25,Estimated,"BEL, FRA, NLD",31
Beam,1987,"""41F4""",4.5,56.25,Estimated,"BEL, FRA, NLD",212
Beam,1987,"""41F5""",5.5,56.25,Estimated,"BEL, FRA, NLD",235
Beam,1987,"""41F6""",6.5,56.25,Estimated,"BEL, FRA, NLD",1515
Beam,1987,"""41F7""",7.5,56.25,Estimated,"BEL, FRA, NLD",297
Beam,1987,"""40E9""",-0.5,55.75,Estimated,"BEL, FRA, NLD",4
Beam,1987,"""40F0""",0.5,55.75,Estimated,"BEL, FRA, NLD",19
Beam,1987,"""40F1""",1.5,55.75,Estimated,"BEL, FRA, NLD",165
Beam,1987,"""40F2""",2.5,55.75,Estimated,"BEL, FRA, NLD",250
Beam,1987,"""40F3""",3.5,55.75,Estimated,"BEL, FRA, NLD",412
Beam,1987,"""40F4""",4.5,55.75,Estimated,"BEL, FRA, NLD",1168
Beam,1987,"""40F5""",5.5,55.75,Estimated,"BEL, FRA, NLD",408
Beam,1987,"""40F6""",6.5,55.75,Estimated,"BEL, FRA, NLD",1130
Beam,1987,"""40F7""",7.5,55.75,Estimated,"BEL, FRA, NLD",411
Beam,1987,"""39E9""",-0.5,55.25,Estimated,"BEL, FRA, NLD",10
Beam,1987,"""39F0""",0.5,55.25,Estimated,"BEL, FRA, NLD",86
Beam,1987,"""39F1""",1.5,55.25,Estimated,"BEL, FRA, NLD",581
Beam,1987,"""39F2""",2.5,55.25,Estimated,"BEL, FRA, NLD",767
Beam,1987,"""39F3""",3.5,55.25,Estimated,"BEL, FRA, NLD",1238
Beam,1987,"""39F4""",4.5,55.25,Estimated,"BEL, FRA, NLD",1009
Beam,1987,"""39F5""",5.5,55.25,Estimated,"BEL, FRA, NLD",769
Beam,1987,"""39F6""",6.5,55.25,Estimated,"BEL, FRA, NLD",2841
Beam,1987,"""39F7""",7.5,55.25,Estimated,"BEL, FRA, NLD",755
Beam,1987,"""39F8""",8.5,55.25,Estimated,"BEL, FRA, NLD",9
Beam,1987,"""38E8""",-1.5,54.75,Estimated,"BEL, FRA, NLD",33
Beam,1987,"""38E9""",-0.5,54.75,Estimated,"BEL, FRA, NLD",490
Beam,1987,"""38F0""",0.5,54.75,Estimated,"BEL, FRA, NLD",956
Beam,1987,"""38F1""",1.5,54.75,Estimated,"BEL, FRA, NLD",605
Beam,1987,"""38F2""",2.5,54.75,Estimated,"BEL, FRA, NLD",2169
Beam,1987,"""38F3""",3.5,54.75,Estimated,"BEL, FRA, NLD",1396
Beam,1987,"""38F4""",4.5,54.75,Estimated,"BEL, FRA, NLD",2344
Beam,1987,"""38F5""",5.5,54.75,Estimated,"BEL, FRA, NLD",2615
Beam,1987,"""38F6""",6.5,54.75,Estimated,"BEL, FRA, NLD",5138
Beam,1987,"""38F7""",7.5,54.75,Estimated,"BEL, FRA, NLD",717
Beam,1987,"""38F8""",8.5,54.75,Estimated,"BEL, FRA, NLD",13
Beam,1987,"""37E9""",-0.5,54.25,Estimated,"BEL, FRA, NLD",42
Beam,1987,"""37F0""",0.5,54.25,Estimated,"BEL, FRA, NLD",3002
Beam,1987,"""37F1""",1.5,54.25,Estimated,"BEL, FRA, NLD",5094
Beam,1987,"""37F2""",2.5,54.25,Estimated,"BEL, FRA, NLD",5259
Beam,1987,"""37F3""",3.5,54.25,Estimated,"BEL, FRA, NLD",2850
Beam,1987,"""37F4""",4.5,54.25,Estimated,"BEL, FRA, NLD",6168
Beam,1987,"""37F5""",5.5,54.25,Estimated,"BEL, FRA, NLD",6322
Beam,1987,"""37F6""",6.5,54.25,Estimated,"BEL, FRA, NLD",9616
Beam,1987,"""37F7""",7.5,54.25,Estimated,"BEL, FRA, NLD",5292
Beam,1987,"""37F8""",8.5,54.25,Estimated,"BEL, FRA, NLD",29
Beam,1987,"""36F0""",0.5,53.75,Estimated,"BEL, FRA, NLD",490
Beam,1987,"""36F1""",1.5,53.75,Estimated,"BEL, FRA, NLD",1782
Beam,1987,"""36F2""",2.5,53.75,Estimated,"BEL, FRA, NLD",3964
Beam,1987,"""36F3""",3.5,53.75,Estimated,"BEL, FRA, NLD",4203
Beam,1987,"""36F4""",4.5,53.75,Estimated,"BEL, FRA, NLD",7115
Beam,1987,"""36F5""",5.5,53.75,Estimated,"BEL, FRA, NLD",4853
Beam,1987,"""36F6""",6.5,53.75,Estimated,"BEL, FRA, NLD",1259
Beam,1987,"""36F7""",7.5,53.75,Estimated,"BEL, FRA, NLD",318
Beam,1987,"""36F8""",8.5,53.75,Estimated,"BEL, FRA, NLD",31
Beam,1987,"""35F0""",0.5,53.25,Estimated,"BEL, FRA, NLD",62
Beam,1987,"""35F1""",1.5,53.25,Estimated,"BEL, FRA, NLD",756
Beam,1987,"""35F2""",2.5,53.25,Estimated,"BEL, FRA, NLD",6394
Beam,1987,"""35F3""",3.5,53.25,Estimated,"BEL, FRA, NLD",7555
Beam,1987,"""35F4""",4.5,53.25,Estimated,"BEL, FRA, NLD",7437
Beam,1987,"""35F5""",5.5,53.25,Estimated,"BEL, FRA, NLD",929
Beam,1987,"""35F6""",6.5,53.25,Estimated,"BEL, FRA, NLD",25
Beam,1987,"""34F0""",0.5,52.75,Estimated,"BEL, FRA, NLD",4
Beam,1987,"""34F1""",1.5,52.75,Estimated,"BEL, FRA, NLD",128
Beam,1987,"""34F2""",2.5,52.75,Estimated,"BEL, FRA, NLD",8005
Beam,1987,"""34F3""",3.5,52.75,Estimated,"BEL, FRA, NLD",6222
Beam,1987,"""34F4""",4.5,52.75,Estimated,"BEL, FRA, NLD",6120
Beam,1987,"""34F5""",5.5,52.75,Estimated,"BEL, FRA, NLD",30
Beam,1987,"""33F1""",1.5,52.25,Estimated,"BEL, FRA, NLD",875
Beam,1987,"""33F2""",2.5,52.25,Estimated,"BEL, FRA, NLD",7715
Beam,1987,"""33F3""",3.5,52.25,Estimated,"BEL, FRA, NLD",12697
Beam,1987,"""33F4""",4.5,52.25,Estimated,"BEL, FRA, NLD",5720
Beam,1987,"""33F5""",5.5,52.25,Estimated,"BEL, FRA, NLD",3
Beam,1987,"""32F1""",1.5,51.75,Estimated,"BEL, FRA, NLD",4000
Beam,1987,"""32F2""",2.5,51.75,Estimated,"BEL, FRA, NLD",2347
Beam,1987,"""32F3""",3.5,51.75,Estimated,"BEL, FRA, NLD",767
Beam,1987,"""31F1""",1.5,51.25,Estimated,"BEL, FRA, NLD",3121
Beam,1987,"""31F2""",2.5,51.25,Estimated,"BEL, FRA, NLD",8628
Beam,1987,"""31F3""",3.5,51.25,Estimated,"BEL, FRA, NLD",5173
Beam,1987,"""50F4""",4.5,60.75,Estimation_Error,"BEL, FRA, NLD",792
Beam,1987,"""49E6""",-3.5,60.25,Estimation_Error,"BEL, FRA, NLD",16
Beam,1987,"""46F5""",5.5,58.75,Estimation_Error,"BEL, FRA, NLD",14
Beam,1987,"""46F6""",6.5,58.75,Estimation_Error,"BEL, FRA, NLD",4
Beam,1987,"""45F2""",2.5,58.25,Estimation_Error,"BEL, FRA, NLD",65
Beam,1987,"""45F3""",3.5,58.25,Estimation_Error,"BEL, FRA, NLD",15
Beam,1987,"""45F4""",4.5,58.25,Estimation_Error,"BEL, FRA, NLD",43
Beam,1987,"""45F5""",5.5,58.25,Estimation_Error,"BEL, FRA, NLD",34
Beam,1987,"""44F2""",2.5,57.75,Estimation_Error,"BEL, FRA, NLD",26
Beam,1987,"""44F3""",3.5,57.75,Estimation_Error,"BEL, FRA, NLD",39
Beam,1987,"""44F4""",4.5,57.75,Estimation_Error,"BEL, FRA, NLD",62
Beam,1987,"""44F5""",5.5,57.75,Estimation_Error,"BEL, FRA, NLD",42
Beam,1987,"""44F6""",6.5,57.75,Estimation_Error,"BEL, FRA, NLD",17
Beam,1987,"""43F1""",1.5,57.25,Estimation_Error,"BEL, FRA, NLD",7
Beam,1987,"""43F2""",2.5,57.25,Estimation_Error,"BEL, FRA, NLD",20
Beam,1987,"""43F3""",3.5,57.25,Estimation_Error,"BEL, FRA, NLD",130
Beam,1987,"""43F4""",4.5,57.25,Estimation_Error,"BEL, FRA, NLD",82
Beam,1987,"""43F5""",5.5,57.25,Estimation_Error,"BEL, FRA, NLD",113
Beam,1987,"""43F6""",6.5,57.25,Estimation_Error,"BEL, FRA, NLD",202
Beam,1987,"""43F7""",7.5,57.25,Estimation_Error,"BEL, FRA, NLD",1707
Beam,1987,"""42E7""",-2.5,56.75,Estimation_Error,"BEL, FRA, NLD",35
Beam,1987,"""42F1""",1.5,56.75,Estimation_Error,"BEL, FRA, NLD",14
Beam,1987,"""42F2""",2.5,56.75,Estimation_Error,"BEL, FRA, NLD",43
Beam,1987,"""42F3""",3.5,56.75,Estimation_Error,"BEL, FRA, NLD",29
Beam,1987,"""42F4""",4.5,56.75,Estimation_Error,"BEL, FRA, NLD",91
Beam,1987,"""42F5""",5.5,56.75,Estimation_Error,"BEL, FRA, NLD",364
Beam,1987,"""42F6""",6.5,56.75,Estimation_Error,"BEL, FRA, NLD",2648
Beam,1987,"""42F7""",7.5,56.75,Estimation_Error,"BEL, FRA, NLD",766
Beam,1987,"""42F8""",8.5,56.75,Estimation_Error,"BEL, FRA, NLD",14
Beam,1987,"""41F1""",1.5,56.25,Estimation_Error,"BEL, FRA, NLD",3
Beam,1987,"""41F2""",2.5,56.25,Estimation_Error,"BEL, FRA, NLD",32
Beam,1987,"""41F3""",3.5,56.25,Estimation_Error,"BEL, FRA, NLD",19
Beam,1987,"""41F4""",4.5,56.25,Estimation_Error,"BEL, FRA, NLD",142
Beam,1987,"""41F5""",5.5,56.25,Estimation_Error,"BEL, FRA, NLD",157
Beam,1987,"""41F6""",6.5,56.25,Estimation_Error,"BEL, FRA, NLD",1213
Beam,1987,"""41F7""",7.5,56.25,Estimation_Error,"BEL, FRA, NLD",180
Beam,1987,"""40E9""",-0.5,55.75,Estimation_Error,"BEL, FRA, NLD",2
Beam,1987,"""40F0""",0.5,55.75,Estimation_Error,"BEL, FRA, NLD",10
Beam,1987,"""40F1""",1.5,55.75,Estimation_Error,"BEL, FRA, NLD",100
Beam,1987,"""40F2""",2.5,55.75,Estimation_Error,"BEL, FRA, NLD",139
Beam,1987,"""40F3""",3.5,55.75,Estimation_Error,"BEL, FRA, NLD",228
Beam,1987,"""40F4""",4.5,55.75,Estimation_Error,"BEL, FRA, NLD",617
Beam,1987,"""40F5""",5.5,55.75,Estimation_Error,"BEL, FRA, NLD",238
Beam,1987,"""40F6""",6.5,55.75,Estimation_Error,"BEL, FRA, NLD",675
Beam,1987,"""40F7""",7.5,55.75,Estimation_Error,"BEL, FRA, NLD",262
Beam,1987,"""39E9""",-0.5,55.25,Estimation_Error,"BEL, FRA, NLD",6
Beam,1987,"""39F0""",0.5,55.25,Estimation_Error,"BEL, FRA, NLD",48
Beam,1987,"""39F1""",1.5,55.25,Estimation_Error,"BEL, FRA, NLD",405
Beam,1987,"""39F2""",2.5,55.25,Estimation_Error,"BEL, FRA, NLD",434
Beam,1987,"""39F3""",3.5,55.25,Estimation_Error,"BEL, FRA, NLD",652
Beam,1987,"""39F4""",4.5,55.25,Estimation_Error,"BEL, FRA, NLD",533
Beam,1987,"""39F5""",5.5,55.25,Estimation_Error,"BEL, FRA, NLD",450
Beam,1987,"""39F6""",6.5,55.25,Estimation_Error,"BEL, FRA, NLD",1661
Beam,1987,"""39F7""",7.5,55.25,Estimation_Error,"BEL, FRA, NLD",461
Beam,1987,"""39F8""",8.5,55.25,Estimation_Error,"BEL, FRA, NLD",6
Beam,1987,"""38E8""",-1.5,54.75,Estimation_Error,"BEL, FRA, NLD",19
Beam,1987,"""38E9""",-0.5,54.75,Estimation_Error,"BEL, FRA, NLD",423
Beam,1987,"""38F0""",0.5,54.75,Estimation_Error,"BEL, FRA, NLD",539
Beam,1987,"""38F1""",1.5,54.75,Estimation_Error,"BEL, FRA, NLD",348
Beam,1987,"""38F2""",2.5,54.75,Estimation_Error,"BEL, FRA, NLD",1129
Beam,1987,"""38F3""",3.5,54.75,Estimation_Error,"BEL, FRA, NLD",735
Beam,1987,"""38F4""",4.5,54.75,Estimation_Error,"BEL, FRA, NLD",1249
Beam,1987,"""38F5""",5.5,54.75,Estimation_Error,"BEL, FRA, NLD",1437
Beam,1987,"""38F6""",6.5,54.75,Estimation_Error,"BEL, FRA, NLD",2823
Beam,1987,"""38F7""",7.5,54.75,Estimation_Error,"BEL, FRA, NLD",445
Beam,1987,"""38F8""",8.5,54.75,Estimation_Error,"BEL, FRA, NLD",7
Beam,1987,"""37E9""",-0.5,54.25,Estimation_Error,"BEL, FRA, NLD",36
Beam,1987,"""37F0""",0.5,54.25,Estimation_Error,"BEL, FRA, NLD",1768
Beam,1987,"""37F1""",1.5,54.25,Estimation_Error,"BEL, FRA, NLD",2858
Beam,1987,"""37F2""",2.5,54.25,Estimation_Error,"BEL, FRA, NLD",2874
Beam,1987,"""37F3""",3.5,54.25,Estimation_Error,"BEL, FRA, NLD",1531
Beam,1987,"""37F4""",4.5,54.25,Estimation_Error,"BEL, FRA, NLD",3260
Beam,1987,"""37F5""",5.5,54.25,Estimation_Error,"BEL, FRA, NLD",3417
Beam,1987,"""37F6""",6.5,54.25,Estimation_Error,"BEL, FRA, NLD",5070
Beam,1987,"""37F7""",7.5,54.25,Estimation_Error,"BEL, FRA, NLD",2810
Beam,1987,"""37F8""",8.5,54.25,Estimation_Error,"BEL, FRA, NLD",24
Beam,1987,"""36F0""",0.5,53.75,Estimation_Error,"BEL, FRA, NLD",284
Beam,1987,"""36F1""",1.5,53.75,Estimation_Error,"BEL, FRA, NLD",987
Beam,1987,"""36F2""",2.5,53.75,Estimation_Error,"BEL, FRA, NLD",2322
Beam,1987,"""36F3""",3.5,53.75,Estimation_Error,"BEL, FRA, NLD",2202
Beam,1987,"""36F4""",4.5,53.75,Estimation_Error,"BEL, FRA, NLD",3730
Beam,1987,"""36F5""",5.5,53.75,Estimation_Error,"BEL, FRA, NLD",2644
Beam,1987,"""36F6""",6.5,53.75,Estimation_Error,"BEL, FRA, NLD",705
Beam,1987,"""36F7""",7.5,53.75,Estimation_Error,"BEL, FRA, NLD",172
Beam,1987,"""36F8""",8.5,53.75,Estimation_Error,"BEL, FRA, NLD",20
Beam,1987,"""35F0""",0.5,53.25,Estimation_Error,"BEL, FRA, NLD",51
Beam,1987,"""35F1""",1.5,53.25,Estimation_Error,"BEL, FRA, NLD",471
Beam,1987,"""35F2""",2.5,53.25,Estimation_Error,"BEL, FRA, NLD",3391
Beam,1987,"""35F3""",3.5,53.25,Estimation_Error,"BEL, FRA, NLD",3921
Beam,1987,"""35F4""",4.5,53.25,Estimation_Error,"BEL, FRA, NLD",3905
Beam,1987,"""35F5""",5.5,53.25,Estimation_Error,"BEL, FRA, NLD",558
Beam,1987,"""35F6""",6.5,53.25,Estimation_Error,"BEL, FRA, NLD",13
Beam,1987,"""34F0""",0.5,52.75,Estimation_Error,"BEL, FRA, NLD",2
Beam,1987,"""34F1""",1.5,52.75,Estimation_Error,"BEL, FRA, NLD",90
Beam,1987,"""34F2""",2.5,52.75,Estimation_Error,"BEL, FRA, NLD",4686
Beam,1987,"""34F3""",3.5,52.75,Estimation_Error,"BEL, FRA, NLD",3236
Beam,1987,"""34F4""",4.5,52.75,Estimation_Error,"BEL, FRA, NLD",3307
Beam,1987,"""34F5""",5.5,52.75,Estimation_Error,"BEL, FRA, NLD",15
Beam,1987,"""33F1""",1.5,52.25,Estimation_Error,"BEL, FRA, NLD",768
Beam,1987,"""33F2""",2.5,52.25,Estimation_Error,"BEL, FRA, NLD",5416
Beam,1987,"""33F3""",3.5,52.25,Estimation_Error,"BEL, FRA, NLD",6594
Beam,1987,"""33F4""",4.5,52.25,Estimation_Error,"BEL, FRA, NLD",3193
Beam,1987,"""33F5""",5.5,52.25,Estimation_Error,"BEL, FRA, NLD",2
Beam,1987,"""32F1""",1.5,51.75,Estimation_Error,"BEL, FRA, NLD",3559
Beam,1987,"""32F2""",2.5,51.75,Estimation_Error,"BEL, FRA, NLD",2125
Beam,1987,"""32F3""",3.5,51.75,Estimation_Error,"BEL, FRA, NLD",682
Beam,1987,"""31F1""",1.5,51.25,Estimation_Error,"BEL, FRA, NLD",2824
Beam,1987,"""31F2""",2.5,51.25,Estimation_Error,"BEL, FRA, NLD",8152
Beam,1987,"""31F3""",3.5,51.25,Estimation_Error,"BEL, FRA, NLD",4603
Otter,1987,"""52E7""",-2.5,61.75,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",113
Otter,1987,"""52E8""",-1.5,61.75,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",1255
Otter,1987,"""52E9""",-0.5,61.75,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",7827
Otter,1987,"""52F0""",0.5,61.75,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",9738
Otter,1987,"""52F1""",1.5,61.75,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",7817
Otter,1987,"""52F2""",2.5,61.75,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",1176
Otter,1987,"""52F3""",3.5,61.75,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",296
Otter,1987,"""52F4""",4.5,61.75,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",76
Otter,1987,"""51E6""",-3.5,61.25,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",10
Otter,1987,"""51E7""",-2.5,61.25,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",818
Otter,1987,"""51E8""",-1.5,61.25,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",8180
Otter,1987,"""51E9""",-0.5,61.25,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",10261
Otter,1987,"""51F0""",0.5,61.25,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",9076
Otter,1987,"""51F1""",1.5,61.25,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",6201
Otter,1987,"""51F2""",2.5,61.25,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",5919
Otter,1987,"""51F3""",3.5,61.25,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",326
Otter,1987,"""51F4""",4.5,61.25,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",36
Otter,1987,"""50E6""",-3.5,60.75,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",1412
Otter,1987,"""50E7""",-2.5,60.75,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",8650
Otter,1987,"""50E8""",-1.5,60.75,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",3129
Otter,1987,"""50E9""",-0.5,60.75,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",16082
Otter,1987,"""50F0""",0.5,60.75,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",13604
Otter,1987,"""50F1""",1.5,60.75,Reconstructed,"BEL, DEU, DNK, ENG, FRA, NLD, NOR, SCO, SWE, WLS",5330
